id,name,age,role,salary,debt,tax_rate,email
1939,Johnathon Price,53,Manager,8496549,True,0.24336668926256536,dpiowjouvj@example.com
1940,Quincy Dominguez,60,Designer,3410113,False,0.1102047450798954,wdywewk@example.com
1941,Alberta Fossett,45,Designer,2509736,True,0.1588624438370647,xsale@example.com
1942,Mary Campbell,42,Designer,3413862,True,0.21143690735705387,dtqnhtdlaf@example.com
1943,Inez Serrano,49,Developer,5619698,False,0.21418187558860124,nritpqo@example.com
1944,Melanie Guzman,30,Analyst,5545467,True,0.20920687934890145,rsfqzpt@example.com
1945,Daphne Lowe,31,Manager,3028464,True,0.24904379966928095,mxydsieprg@example.com
1946,Nicole Hollon,34,Analyst,6405689,True,0.12121756244590927,qvenypf@example.com
1947,Charlene Curry,32,Developer,7398397,False,0.19667061796599372,gapabgh@example.com
1948,Rafael Johnson,26,Manager,4199414,False,0.15456672120139955,uqgruuvby@example.com
1949,Willard Collins,25,Developer,5993141,False,0.1330385969653382,uknfz@example.com
1950,Irish Miller,50,Developer,6217482,False,0.20727562290198104,tdgedx@example.com
1951,Ruby Elmendorf,29,Manager,5859348,True,0.17783216668222876,ihydevbnj@example.com
1952,Myrtle Trevino,51,Designer,3782975,False,0.18012373513933205,yznbrsd@example.com
1953,Donald Smith,32,Developer,4016929,True,0.16623830104980145,nopncbaxhv@example.com
1954,Daniel Macias,47,Developer,5349978,True,0.11615725140630802,uvnkb@example.com
1955,Darrell Schmitt,50,Manager,6807983,False,0.11452391014851529,asqswcdm@example.com
1956,Israel Tripp,53,Manager,3553241,False,0.24356757034385346,yqnshk@example.com
1957,Anthony Martinez,34,Manager,3299556,True,0.2932620499246945,eaysdjxaxp@example.com
1958,Tammy Storjohann,31,Developer,5248504,False,0.2036401032338378,xhetegv@example.com
1959,Claude Vang,57,Designer,1958491,False,0.268031415444397,bhgxa@example.com
1960,Gregory Bowling,57,Developer,4504295,True,0.20092359835049856,jwbvz@example.com
1961,Jose Felker,39,Manager,4464565,True,0.10683393795968824,tpgfadnxe@example.com
1962,Lynn Pharmer,37,Designer,2096369,False,0.24850879368599577,gsdzzvbtaz@example.com
1963,Bertha Cummings,26,Analyst,3542213,True,0.28604278418753226,ctggg@example.com
1964,Elizabeth Holly,45,Designer,6594745,False,0.20546592341776698,jkmvox@example.com
1965,Lee Coupe,60,Developer,7348838,False,0.11130071987889355,jeuig@example.com
1966,Claudia Carter,25,Analyst,6284925,True,0.11865403794635113,wmaxebalf@example.com
1967,Clint Porterfield,36,Developer,3114578,False,0.28914922078194694,ytwar@example.com
1968,Troy Shaw,51,Manager,7240697,False,0.1785475709593823,sehwdzrqpm@example.com
1969,Dorothy Harrison,36,Developer,6020818,True,0.25595008307873424,weluv@example.com
1970,Sarah Price,49,Analyst,2036633,True,0.19457857778653115,qyqedxf@example.com
1971,Scott Watkins,54,Designer,8941752,False,0.2775093445775303,qybewfb@example.com
1972,Nancy Flemming,22,Manager,5724066,False,0.1482570368264517,rpshbt@example.com
1973,Shirley Mullins,53,Developer,5488517,False,0.22273257256996565,vdsprinu@example.com
1974,Jessica Stephens,38,Designer,4292264,True,0.10668804691488941,znlmfqf@example.com
1975,Jeffrey Kraus,53,Analyst,5521131,False,0.22445006280621488,evopa@example.com
1976,Bobby Pagani,28,Analyst,2498622,False,0.22762083954614318,bostdvl@example.com
1977,Roy Germany,45,Manager,3104705,False,0.2876066987154623,isqbryqacf@example.com
1978,Nanette Mckinney,31,Analyst,8232500,True,0.18059075531549412,phzrwuklzo@example.com
1979,Janet Northrup,24,Designer,3672598,True,0.1181705437922515,qzmbk@example.com
1980,Lisa Dyer,30,Designer,4795618,True,0.23493522835417305,iwklxzq@example.com
1981,Patricia Childs,33,Analyst,7592950,True,0.295122173111827,sfrjkg@example.com
1982,Jackeline Porter,48,Designer,4184435,True,0.20891785666935536,ucevkuu@example.com
1983,Kimberly French,58,Manager,4187309,True,0.2375324362545325,cwcefbp@example.com
1984,Kevin Mckinzie,59,Developer,4077657,True,0.1809053466059753,obfad@example.com
1985,Ramona Hill,37,Manager,6921293,False,0.1437356563766163,emvivzu@example.com
1986,Nicholas Chambliss,37,Developer,7644053,False,0.2599744489131526,figjilt@example.com
1987,John Brown,52,Manager,1632708,True,0.2107640045145565,mzwyftskk@example.com
1988,Raymond Sullivan,44,Designer,4756734,True,0.22660120961271638,aqovuz@example.com
1989,Martin Puga,51,Manager,7554086,False,0.10289956307755461,vjczpuuhf@example.com
1990,Kevin Brown,38,Analyst,5557248,True,0.22158429330268542,rascyfzb@example.com
1991,Troy Wheelock,43,Analyst,2071825,True,0.12825282263228174,pimgy@example.com
1992,Deborah Walker,55,Manager,2359284,True,0.11570867412332778,pcfktng@example.com
1993,Mary See,25,Designer,4896353,True,0.27117842109166246,qfxzbrqpsc@example.com
1994,Christopher Driscoll,26,Developer,4965280,True,0.11205892200631312,bmugchcr@example.com
1995,Linsey Perfater,37,Manager,2650967,True,0.29069028284722354,mqxympepf@example.com
1996,Sammie Hamilton,22,Developer,3923069,False,0.1770587281821994,strwquv@example.com
1997,Peter Okins,39,Manager,6296294,True,0.2513126689602319,otxgbriqw@example.com
1998,David Halman,36,Analyst,3439160,True,0.2165487972131781,pymxe@example.com
1999,Anthony Tocco,44,Analyst,7319654,False,0.19243849842812616,zfckxyfsf@example.com
